Lfd. Nummer;Name des Flughafens;Ort;Land;IATA;ICAO;Latitude;Longitude;Altitude;Zeitzone;DST;Zeitzonen-Datenbank;geo_punkt
11915;Tall Afar Army Air Field;Tall Afar;Iraq;0;ORTF;36.28310012817383;42.40299987792969;304;0.0;0;0;36.28310012817383, 42.40299987792969
11918;Nenana Municipal Airport;Nenana;United States;ENN;PANN;64.54730224609375;-149.07400512695312;110;0.0;0;0;64.54730224609375, -149.07400512695312
11919;Wasilla Airport;Wasilla;United States;WWA;PAWS;61.5717010498;-149.539993286;108;0.0;0;0;61.5717010498, -149.539993286
11922;Iwakuni Marine Corps Air Station;Iwakuni;Japan;IWK;RJOI;34.143902;132.235992;2;0.0;0;0;34.143902, 132.235992
11923;Utsunomiya Airport;;Japan;0;RJTU;36.5145;139.87101;102;0.0;0;0;36.5145, 139.87101
11927;Bislig Airport;;Philippines;BPH;RPMF;8.19594955444336;126.3219985961914;4;0.0;0;0;8.19594955444336, 126.3219985961914
11932;Barriles Airport;Tocopilla;Chile;TOQ;SCBE;-22.14109992980957;-70.06289672851562;1059;0.0;0;0;-22.14109992980957, -70.06289672851562
11935;Panguilemo Airport;Talca;Chile;TLX;SCTL;-35.37779998779297;-71.60169982910156;113;0.0;0;0;-35.37779998779297, -71.60169982910156
11936;Victoria Airport;Victoria;Chile;ZIC;SCTO;-38.245601654052734;-72.34860229492188;350;0.0;0;0;-38.245601654052734, -72.34860229492188
11940;German Olano Air Base;La Dorada;Colombia;PAL;SKPQ;5.48361;-74.6574;173;0.0;0;0;5.48361, -74.6574
11942;Tunja Airport;Tunja;Colombia;0;SKTJ;5.54138;-73.3445;2725;0.0;0;0;5.54138, -73.3445
11948;Issyk-Kul International Airport;Tamchy;Kyrgyzstan;IKU;UAFL;42.58792;76.713046;1653;0.0;0;0;42.58792, 76.713046
11953;Vilyuisk Airport;Vilyuisk;Russia;VYI;UENW;63.75666809082;121.69333648682;110;0.0;0;0;63.75666809082, 121.69333648682
11954;Belaya Gora Airport;;Russia;BGN;UESG;68.556602;146.231506;36;0.0;0;0;68.556602, 146.231506
11955;Dzhermuk Airport;Dzhermuk;Armenia;0;UGEJ;39.8240013123;45.673999786399996;0;0.0;0;0;39.8240013123, 45.673999786399996
11956;Kamenny Ruchey Naval Air Base;Sovetskaya Gavan;Russia;0;UHKG;49.23570251464844;140.19309997558594;201;0.0;0;0;49.23570251464844, 140.19309997558594
11961;Magadan-13 Airport;Magadan;Russia;0;UHMT;59.62329864501953;150.9219970703125;50;0.0;0;0;59.62329864501953, 150.9219970703125
11963;Palana Airport;Palana;Russia;0;UHPL;59.08169937133789;159.88800048828125;34;0.0;0;0;59.08169937133789, 159.88800048828125
11965;Gvardeyskoe Air Base;Sarabuz;Ukraine;0;UKFG;45.1150016784668;33.97700119018555;220;0.0;0;0;45.1150016784668, 33.97700119018555
11966;Saki Air Base;Saki;Ukraine;0;UKFI;45.09299850463867;33.595001220703125;11;0.0;0;0;45.09299850463867, 33.595001220703125
11967;Dzhankoy Airport;Dzhankoy;Ukraine;0;UKFY;45.70090103149414;34.41889953613281;23;0.0;0;0;45.70090103149414, 34.41889953613281
11970;Pushkin Airport;St. Petersburg;Russia;0;ULLP;59.685001;30.338301;70;0.0;0;0;59.685001, 30.338301
11974;Baranavichi Air Base;Baranavichi;Belarus;0;UMMA;53.099998474121094;26.049999237060547;0;0.0;0;0;53.099998474121094, 26.049999237060547
11980;Svetlogorsk Airport;Svetlogorsk;Russia;0;UOIG;66.83999633789062;88.40333557128906;120;0.0;0;0;66.83999633789062, 88.40333557128906
11981;Valek Airport;Valek;Russia;0;UOOW;69.39690399169922;88.35368347167969;33;0.0;0;0;69.39690399169922, 88.35368347167969
11985;Tashkent East Airport;Tashkent;Uzbekistan;0;UTTP;41.31269836425781;69.39140319824219;480;0.0;0;0;41.31269836425781, 69.39140319824219
11990;Izhma Airport;Izhma;Russia;0;UUYV;65.03170013427734;53.970001220703125;70;0.0;0;0;65.03170013427734, 53.970001220703125
11991;Borisoglebskoye Airport;Kazan;Russia;0;UWKG;55.86669921875;49.13330078125;65;0.0;0;0;55.86669921875, 49.13330078125
11993;Maksimovka Airport;Ufa;Russia;0;UWUM;54.83000183105469;56.16830062866211;99;0.0;0;0;54.83000183105469, 56.16830062866211
11994;Buguruslan Severny Airport;Buguruslan;Russia;0;UWWB;53.71839904789999;52.3718986511;222;0.0;0;0;53.71839904789999, 52.3718986511
11996;Ratnagiri Airport;;India;RTC;VARG;17.013599;73.327797;93;0.0;0;0;17.013599, 73.327797
11997;Hingurakgoda Air Force Base;Polonnaruwa Town;Sri Lanka;HIM;VCCH;8.04981;80.9814;52;0.0;0;0;8.04981, 80.9814
11999;Ambala Air Force Station;;India;0;VIAM;30.368099212646484;76.81670379638672;277;0.0;0;0;30.368099212646484, 76.81670379638672
12006;Severomorsk-3 Naval Air Base;Severomorsk;Russia;0;XLMV;68.866669;33.716667;172;0.0;0;0;68.866669, 33.716667
12007;Fedotovo Naval Air Base;Kipelovo;Russia;0;XLWF;59.193031;39.129411;175;0.0;0;0;59.193031, 39.129411
12008;Lebyazhye Air Base;Kamyshin;Russia;0;XRWL;50.201698303200004;45.2083015442;116;0.0;0;0;50.201698303200004, 45.2083015442
12015;Brewarrina Airport;;Australia;BWQ;YBRW;-29.973899841308594;146.81700134277344;126;0.0;0;0;-29.973899841308594, 146.81700134277344
12025;Gunnedah Airport;;Australia;GUH;YGDH;-30.96109962463379;150.25100708007812;263;0.0;0;0;-30.96109962463379, 150.25100708007812
12028;Kerang Airport;;Australia;KRA;YKER;-35.751399993896484;143.93899536132812;77;0.0;0;0;-35.751399993896484, 143.93899536132812
12032;Mareeba Airport;;Australia;MRG;YMBA;-17.06920051574707;145.41900634765625;475;0.0;0;0;-17.06920051574707, 145.41900634765625
12036;Smithton Airport;;Australia;SIO;YSMI;-40.834999084472656;145.08399963378906;9;0.0;0;0;-40.834999084472656, 145.08399963378906
12038;Stawell Airport;;Australia;SWC;YSWL;-37.07170104980469;142.74099731445312;246;0.0;0;0;-37.07170104980469, 142.74099731445312
12042;Warracknabeal Airport;;Australia;WKB;YWKB;-36.32109832763672;142.41900634765625;121;0.0;0;0;-36.32109832763672, 142.41900634765625
12046;Young Airport;;Australia;NGA;YYNG;-34.25559997558594;148.2480010986328;386;0.0;0;0;-34.25559997558594, 148.2480010986328
12049;Sunchon Air Base;Sunchon;North Korea;0;ZKSC;39.415699;125.894997;43;0.0;0;0;39.415699, 125.894997
12050;Huatugou Airport;Mengnai;China;HTT;ZLHX;38.201984;90.841495;898;0.0;0;0;38.201984, 90.841495
12054;Wuhu Air Base;Wuhu;China;WHU;ZSWU;31.3906;118.408997;0;0.0;0;0;31.3906, 118.408997
12055;Shanshan Airport;Shanshan;China;SXJ;ZWSS;42.91170120239258;90.24749755859375;0;0.0;0;0;42.91170120239258, 90.24749755859375
12056;Yingkou Lanqi Airport;Yingkou;China;YKH;ZYYK;40.542524;122.3586;0;0.0;0;0;40.542524, 122.3586
12058;Bogorodskoye Airport;Bogorodskoe;Russia;BQG;UHNB;52.38;140.448;0;11.0;U;0;52.38, 140.448
12104;Parakou Airport;Parakou;Benin;PKO;DBBP;9.35768985748291;2.609679937362671;386;1.0;U;0;9.35768985748291, 2.609679937362671
12163;Jacarepaguá - Roberto Marinho Airport;Rio de Janeiro;Brazil;0;SBJR;-22.987499;-43.369999;3;-3.0;S;0;-22.987499, -43.369999
12182;Mount Davies Airport;Pipalyatjara;Australia;0;YMDV;-26.16670036315918;129.13299560546875;0;9.5;O;0;-26.16670036315918, 129.13299560546875
12217;Mount Allan Airport;Yuelamu;Australia;0;YMNA;-22.274999618530273;132.2169952392578;0;9.5;N;0;-22.274999618530273, 132.2169952392578
12310;Krefeld-Egelsberg Airport;Krefeld;Deutschland;0;EDLK;51.3849983215332;6.587778091430664;43;1.0;U;0;51.3849983215332, 6.587778091430664
12340;Ampilatwatja Airport;Ampilatwatja;Australia;0;YAMJ;-21.655000686645508;135.22999572753906;0;9.5;N;0;-21.655000686645508, 135.22999572753906
12391;Elliott Airport;Elliott;Australia;0;YELL;-17.527429580688477;133.52989196777344;0;9.5;N;0;-17.527429580688477, 133.52989196777344
12444;Fregon Airport;Fregon;Australia;0;YFRG;-26.774999618530273;132.01699829101562;161;9.5;O;0;-26.774999618530273, 132.01699829101562
12469;Bolton Field;Columbus;United States;0;KTZR;39.90119934082031;-83.13690185546875;276;4.0;A;0;39.90119934082031, -83.13690185546875
12470;Baltrum Airport;Baltrum;Deutschland;BMR;EDWZ;53.72472381591797;7.373332977294922;2;1.0;E;0;53.72472381591797, 7.373332977294922
12618;Goondiwindi Airport;Goondiwindi;Australia;GOO;YGDI;-28.521400451660156;150.32000732421875;218;10.0;O;0;-28.521400451660156, 150.32000732421875
12619;Liman Airfield;Odesa;Ukraine;0;UKOE;46.57851;30.703053;0;2.0;E;0;46.57851, 30.703053
12673;Evergreen Regional Airport/Middleton Field;Evergreen;United States;0;KGZH;31.4158;-87.043999;79;-6.0;A;0;31.4158, -87.043999
12675;Pryor Field Regional Airport;Decatur;United States;DCU;KDCU;34.652698516799994;-86.94539642330001;180;-6.0;A;0;34.652698516799994, -86.94539642330001
12796;Danielson Airport;Danielson;United States;0;KLZD;41.819698333740234;-71.9010009765625;73;-5.0;A;0;41.819698333740234, -71.9010009765625
12844;Docker River Airport;Docker River;Australia;DKV;YDVR;-24.860000610351562;129.07000732421875;180;9.5;N;0;-24.860000610351562, 129.07000732421875
12919;Sabetta International Airport;Sabetta;Russia;SBT;USDA;71.219167;72.052222;14;5.0;N;0;71.219167, 72.052222
12921;Alxa Left Banner Bayanhot Airport;Alxa Left Banner;China;AXF;ZBAL;38.74831;105.58858;1390;8.0;N;0;38.74831, 105.58858
12931;El Fuentero Airport;Svenborg;Denmark;0;SVFT;7.099999904632568;-69.58333587646484;128;1.0;E;0;7.099999904632568, -69.58333587646484
12945;Simberi Airport;Simberi Island;Papua New Guinea;NIS;AYSE;-2.66222222222;151.997777778;3;10.0;N;0;-2.66222222222, 151.997777778
12957;Nyrripi Airport;Nyirripi;Australia;0;YNRR;-22.645299911499023;130.56500244140625;0;9.5;N;0;-22.645299911499023, 130.56500244140625
12958;Amata Airport;Amata;Australia;AMT;YAMT;-26.108299255371094;131.20700073242188;212;9.5;O;0;-26.108299255371094, 131.20700073242188
12980;Helisul I Heliport;Foz do Iguassu;Brazil;0;SSHH;-25.604167938232422;-54.49361038208008;223;-3.0;S;0;-25.604167938232422, -54.49361038208008
13006;Ihtiman Airfield;Ihtiman;Bulgaria;0;LBHT;42.42189;23.767221;644;2.0;E;0;42.42189, 23.767221
13009;Vogtareuth Airport;Vogtareuth;Deutschland;0;EDNV;47.946109771728516;12.20472240447998;468;1.0;E;0;47.946109771728516, 12.20472240447998
13011;Illertissen see EDMI - ED-0425 location moved out-of-the way;Not Specified;New Zealand;0;XXXX;89.5;0.0001;0;0.0;U;0;89.5, 0.0001
13016;New Smyrna Beach Municipal Airport;New Smyrna Beach;United States;0;KEVB;29.055700302124023;-80.94889831542969;3;-5.0;A;0;29.055700302124023, -80.94889831542969
13018;Las Vegas Helicopters Heliport;Las vegas;United States;0;NV03;36.10810089111328;-115.17400360107422;650;-8.0;A;0;36.10810089111328, -115.17400360107422
13022;Harbour (Public) Heliport;Vancouver;Canada;0;CBC7;49.2868921105;-123.106112257;1;-8.0;A;0;49.2868921105, -123.106112257
13069;Klaipėda Airport;Klaipeda;Lithuania;KLJ;EYKL;55.7118988037;21.242799758900002;18;2.0;E;0;55.7118988037, 21.242799758900002
13075;Gaylord Regional Airport;GAYLORD;United States;GLR;KGLR;45.013500213600004;-84.7035980225;405;-4.0;A;0;45.013500213600004, -84.7035980225
13079;Grundarfjörður Airport;Grundarfjordur;Iceland;GUU;BIGF;64.99140167236328;-23.224700927734375;5;0.0;U;0;64.99140167236328, -23.224700927734375
13080;Prairie Du Chien Municipal Airport;Prairie du Chien;United States;PCD;KPDC;43.019298553467;-91.12370300293;201;-6.0;A;0;43.019298553467, -91.12370300293
13097;Cascade Heliport;Kobok;Indonesia;0;WA98;47.512346;-120.488691;262;9.0;U;0;47.512346, -120.488691
13120;Rerik-Zweedorf Airport;Rerik;Deutschland;0;EDCR;54.08194351196289;11.64916706085205;9;1.0;E;0;54.08194351196289, 11.64916706085205
13127;Lathan Strip;Mocksville;United States;0;5NC2;34.87630081176758;-80.61920166015625;175;-4.0;A;0;34.87630081176758, -80.61920166015625
13137;Blue Ridge Airport;Martinsville;United States;0;KMTV;36.630699157714844;-80.01830291748047;287;-4.0;A;0;36.630699157714844, -80.01830291748047
13142;Raton Municipal-Crews Field;Raton;United States;RTN;KRTN;36.74150085;-104.5019989;1936;-6.0;A;0;36.74150085, -104.5019989
13144;Rusk County Airport;Ladysmith;United States;0;KRCX;45.49679946899414;-91.00050354003906;377;-5.0;A;0;45.49679946899414, -91.00050354003906
13155;William R. Pogue Municipal Airport;Sand Springs;United States;0;KOWP;36.1753006;-96.15180206;272;-5.0;A;0;36.1753006, -96.15180206
13188;Nogliki Airport;Nogliki;Russia;NGK;UHSN;51.780102;143.139008;33;11.0;N;0;51.780102, 143.139008
13210;Bowen Airport;Bowen;Australia;ZBO;YBWN;-20.018299102783203;148.21499633789062;2;10.0;N;0;-20.018299102783203, 148.21499633789062
13212;Odienne Airport;Odienne;Cote d'Ivoire;KEO;DIOD;9.5;-7.566999912261963;416;0.0;U;0;9.5, -7.566999912261963
13214;Siguiri Airport;Siguiri;Guinea;GII;GUSI;11.432999610901;-9.1669998168945;395;0.0;N;0;11.432999610901, -9.1669998168945
13215;Nzérékoré Airport;Nzerekore;Guinea;NZE;GUNZ;7.8060193061829;-8.7017974853516;505;0.0;N;0;7.8060193061829, -8.7017974853516
13243;Bajawa Soa Airport;Bajawa;Indonesia;BJW;WATB;-8.70743498008;121.057426929;1319;8.0;U;0;-8.70743498008, 121.057426929
13249;Annobón Airport;San Antonio de Pale;Equatorial Guinea;NBN;FGAB;-1.410277;5.621944;25;1.0;N;0;-1.410277, 5.621944
13260;Oyo Ollombo Airport;Oyo;Congo (Brazzaville);OLL;FCOD;-1.226666;15.91;327;1.0;N;0;-1.226666, 15.91
13263;Port Hardy Seaplane Base;Port Hardy;Canada;0;CAW5;50.71670150756836;-127.48300170898438;0;-8.0;A;0;50.71670150756836, -127.48300170898438
13265;Tri-City Airport;Parsons;United States;PPF;KPPF;37.32989883;-95.5062027;274;-6.0;A;0;37.32989883, -95.5062027
13268;Blaise Diagne International Airport;Diass;Senegal;DSS;GOBD;14.67;-17.073333;88;0.0;N;0;14.67, -17.073333
13306;Coonawarra Airport;Coonawarra;Australia;0;YCNQ;-37.28329849243164;140.8000030517578;0;9.5;O;0;-37.28329849243164, 140.8000030517578
13311;Clarenville Airport;Clarenville;Canada;0;CCZ3;48.27470016479492;-53.92390060424805;61;-3.5;A;0;48.27470016479492, -53.92390060424805
13315;Ponta Grossa Airport - Comandante Antonio Amilton Beraldo;Ponta Grossa;Brazil;PGZ;SSZW;-25.1847;-50.1441;789;-3.0;S;0;-25.1847, -50.1441
13344;Costa Esmeralda Airport;Tola;Nicaragua;ECI;MNCE;11.427542;-86.033361;26;-6.0;N;0;11.427542, -86.033361
13346;Monte Cristi Airport;Montecristi;Dominican Republic;0;MDMC;19.865299224900003;-71.6453018188;37;-4.0;N;0;19.865299224900003, -71.6453018188
13347;El Papalon Airport;San Miguel;El Salvador;0;MSSM;13.444100379943848;-88.12699890136719;86;-6.0;N;0;13.444100379943848, -88.12699890136719
13356;Kangaatsiaq Heliport;Kangaatsiaq;Greenland;QPW;BGKA;68.3126574861;-53.4602075815;5;-3.0;N;0;68.3126574861, -53.4602075815
13359;Ilimanaq Heliport;Ilimanaq;Greenland;XIQ;BGIL;69.0809150007;-51.1143153906;16;-3.0;N;0;69.0809150007, -51.1143153906
13361;Saqqaq Heliport;Saqqaq;Greenland;0;BGSQ;70.011448;-51.932142;12;-3.0;N;0;70.011448, -51.932142
13365;Aappilattoq (Qaasuitsup) Heliport;Aappilattoq;Greenland;0;BGAG;72.8870298223;-55.5962866545;13;-3.0;N;0;72.8870298223, -55.5962866545
13369;Nuussuaq Heliport;Nuussuaq;Greenland;0;BGNU;74.1098528514;-57.065037488899996;56;-3.0;N;0;74.1098528514, -57.065037488899996
13370;Tasiusaq (Qaasuitsup) Heliport;Tasiusaq;Greenland;0;BGTA;73.37305450439999;-56.060279846200004;55;-3.0;N;0;73.37305450439999, -56.060279846200004
13371;Upernavik Kujalleq Heliport;Upernavik Kujalleq;Greenland;0;BGKL;72.1527425265;-55.5309855938;28;-3.0;N;0;72.1527425265, -55.5309855938
13372;Aappilattoq (Kujalleq) Heliport;Aappilattoq;Greenland;0;BGAQ;60.148357;-44.286916;9;-3.0;U;0;60.148357, -44.286916
13374;Narsaq Kujalleq Heliport;Narsaq Kujalleq;Greenland;0;BGFD;60.004694;-44.656935;13;-3.0;N;0;60.004694, -44.656935
13380;Tiniteqilaaq Heliport;Tiniteqilaaq;Greenland;0;BGTN;65.8920273392;-37.7834093571;5;-3.0;N;0;65.8920273392, -37.7834093571
13383;Sermiligaaq Heliport;Sermiligaaq;Greenland;0;BGSG;65.9059197626;-36.3782536983;10;-3.0;N;0;65.9059197626, -36.3782536983
13387;Saattut Heliport;Saattut;Greenland;0;BGST;70.8111719824;-51.6312897205;40;-3.0;N;0;70.8111719824, -51.6312897205
13390;Ukkusissat Heliport;Ukkusissat;Greenland;0;BGUT;71.0494384946;-51.8900156021;68;-3.0;N;0;71.0494384946, -51.8900156021
13400;Serra da Capivara Airport;Sao Raimundo Nonato;Brazil;0;SWKQ;-9.082778;-42.644444;415;-3.0;S;0;-9.082778, -42.644444
13402;Amatopo Airstrip;Amatopo;Suriname;0;SMAM;3.547885;-57.633958;0;-3.0;N;0;3.547885, -57.633958
13403;Poeketi Airstrip;Poeketi;Suriname;0;SMPE;4.126389;-54.623611;0;-3.0;N;0;4.126389, -54.623611
13415;Urzhar Airport;Urzhar;Kazakhstan;UZR;UASU;47.09115;81.66521;0;6.0;U;0;47.09115, 81.66521
13421;Lipki Air Base;Minsk;Belarus;0;UMMI;53.913545;27.708775;0;3.0;N;0;53.913545, 27.708775
13422;Zermatt  Heliport;Zermatt;Switzerland;0;LSEZ;46.029319763183594;7.753366470336914;0;1.0;E;0;46.029319763183594, 7.753366470336914
13423;Nikolskoye Airport;Nikolskoye;Russia;0;UHPX;55.1783332824707;166.04833984375;15;12.0;N;0;55.1783332824707, 166.04833984375
13429;Mendeleyevo Airport;Yuzhno-Kurilsk;Russia;DEE;UHSM;43.9584007263;145.682998657;178;11.0;N;0;43.9584007263, 145.682998657
13430;Yamburg Airport;Yamburg;Russia;0;USMQ;67.986664;75.099998;33;5.0;N;0;67.986664, 75.099998
13432;Talakan Airport;Talakan;Russia;TLK;UECT;59.876389;111.044444;405;9.0;U;0;59.876389, 111.044444
13439;Red Dog Airport;Red Dog;United States;RDB;PADG;68.03209686279999;-162.899002075;295;-9.0;A;0;68.03209686279999, -162.899002075
13447;Impfondo Airport;Impfondo;Congo (Brazzaville);ION;FCOI;1.6169999837875366;18.066999435424805;335;1.0;N;0;1.6169999837875366, 18.066999435424805
13453;Suwałki Airport;Suwalki;Poland;0;EPSU;54.07279968261719;22.899200439453125;177;2.0;U;0;54.07279968261719, 22.899200439453125
13456;Gombe Lawanti International Airport;Gombe;Nigeria;GMO;DNGO;10.298333333299999;10.896388888899999;485;1.0;N;0;10.298333333299999, 10.896388888899999
13465;Kilwa Masoko Airport;Kilwa Masoko;Tanzania;KIY;HTKI;-8.91123;39.508619;15;3.0;U;0;-8.91123, 39.508619
13467;Moshi Airport;Moshi;Tanzania;QSI;HTMS;-3.3633298873901367;37.326900482177734;854;3.0;N;0;-3.3633298873901367, 37.326900482177734
13468;Mansa Airport;Mansa;Zambia;MNS;FLMA;-11.13700008392334;28.872600555419922;1250;2.0;N;0;-11.13700008392334, 28.872600555419922
13470;Baicheng Chang'an Airport;Baicheng;China;DBC;ZYBA;45.505278;123.019722;146;8.0;N;0;45.505278, 123.019722
13471;Longnan Chengzhou Airport;Longnan;China;LNL;ZLLN;33.788;105.797;1130;8.0;N;0;33.788, 105.797
13474;Jiansanjiang Airport;Jiansanjiang;China;JSJ;ZYJS;47.11;132.660278;0;8.0;N;0;47.11, 132.660278
13478;Chengde Puning Airport;Chengde;China;CDE;ZBCD;41.1225;118.073889;0;8.0;N;0;41.1225, 118.073889
13481;Alxa Right Banner Badanjilin Airport;Alxa Right Banner;China;RHT;ZBAR;39.225;101.546;1420;8.0;N;0;39.225, 101.546
13485;Yeerqiang Airport;Yarkant;China;QSZ;ZWSC;38.281055;77.075192;1290;8.0;N;0;38.281055, 77.075192
13490;Ninglang Luguhu Airport;Ninglang;China;NLH;ZPNL;27.5403;100.7593;3293;8.0;N;0;27.5403, 100.7593
13491;Pimenta Bueno Airport;Pimenta Bueno;Brazil;PBQ;SWPM;-11.641599655151367;-61.179100036621094;208;-4.0;S;0;-11.641599655151367, -61.179100036621094
13493;Fazenda Spartacus Airport;COLNIZA;Brazil;0;SIXZ;-24;-48.608333587646484;715;-4.0;S;0;-24.0, -48.608333587646484
13500;Santo Domingo Airport;CONSELVAN;Brazil;0;SCSN;-33.65639877319336;-71.6144027709961;75;-4.0;S;0;-33.65639877319336, -71.6144027709961
13511;Vijayanagar Aerodrome (JSW);Toranagallu;India;VDY;VOJV;15.1749666667;76.6349472222;509;5.5;N;0;15.1749666667, 76.6349472222
13513;Shirdi Airport;Shirdi;India;SAG;VASD;19.688611;74.378889;587;5.5;N;0;19.688611, 74.378889
13514;Jeypore Airport;Jeypore;India;PYB;VEJP;18.8799991607666;82.552001953125;595;5.5;N;0;18.8799991607666, 82.552001953125
13548;Sugimanuru Airport;Raha;Indonesia;RAQ;WAWR;-4.760557;122.569371;40;8.0;N;0;-4.760557, 122.569371
13564;Naryn Airport;Naryn;Kyrgyzstan;0;UAFN;41.44150161739999;76.13059997559999;2133;6.0;N;0;41.44150161739999, 76.13059997559999
13573;Rajbiraj Airport;Rajbiraj;Nepal;RJB;VNRB;26.510066;86.733902;76;5.45;N;0;26.510066, 86.733902
13581;Itbayat Airport;Itbayat;Philippines;0;RPLT;20.722521;121.809969;100;8.0;N;0;20.722521, 121.809969
13583;Catbalogan Airport;Catbalogan City;Philippines;0;RPVY;11.81;124.83;0;8.0;N;0;11.81, 124.83
13598;Croker Island Airport;Croker Island;Australia;CKI;YCKI;-11.164999961853027;132.48300170898438;5;9.5;N;0;-11.164999961853027, 132.48300170898438
13607;John C Tune Airport;Nashville;United States;0;KJWN;36.18239974975586;-86.88670349121094;151;-5.0;A;0;36.18239974975586, -86.88670349121094
13630;Tatakoto Airport;Tatakoto;French Polynesia;TKV;NTGO;-17.355300903320312;-138.44500732421875;4;-10.0;N;0;-17.355300903320312, -138.44500732421875
13635;Denali Airport;McKinley Park;United States;0;AK06;63.64509963989258;-148.79800415039062;625;-9.0;A;0;63.64509963989258, -148.79800415039062
13636;Comte. Rolim Adolfo Amaro–Jundiaí State Airport;Jundiai;Brazil;0;SBJD;-23.180369;-46.944408;757;-3.0;S;0;-23.180369, -46.944408
13647;Brits Airport;Brits;South Africa;0;FABS;-25.53230094909668;27.77589988708496;1145;2.0;U;0;-25.53230094909668, 27.77589988708496
13671;Noonkanbah Airport;Noonkanbah;Australia;NKB;YNKA;-18.4946994781;124.851997375;0;8.0;N;0;-18.4946994781, 124.851997375
13687;Kasese Airport;Kasese;Uganda;KSE;HUKS;0.18299999833106995;30.100000381469727;959;3.0;N;0;0.18299999833106995, 30.100000381469727
13694;Stennis International Airport;Bay St. Louis;United States;0;KHSA;30.367799758911133;-89.45459747314453;7;-5.0;A;0;30.367799758911133, -89.45459747314453
13711;Lutselk'e Airport;Lutselk'e;Canada;YSG;CYLK;62.418303;-110.681998;182;0.0;0;0;62.418303, -110.681998
13712;Engeløy Airport;Engeløy;Norway;0;ENEN;67.967222;14.9925;0;0.0;0;0;67.967222, 14.9925
13715;Julian Carroll Airport;Jackson;United States;0;KJKL;37.59389877319336;-83.31729888916016;421;0.0;0;0;37.59389877319336, -83.31729888916016
13718;Aerodromo de Castelo Branco;Castelo Branco;Portugal;0;LPCB;39.847022;-7.44111;396;0.0;0;0;39.847022, -7.44111
13719;Ponte de Sor Airport;Ponte de Sôr;Portugal;0;LPSO;39.211559;-8.056542;0;0.0;0;0;39.211559, -8.056542
13720;Vilar de Luz Airfield;Maia;Portugal;0;LPVL;41.27729;-8.516209;232;0.0;0;0;41.27729, -8.516209
13725;Kannur International Airport;Kannur;India;CNN;VOKN;11.918614;75.547211;101;0.0;0;0;11.918614, 75.547211
13754;La Araucanía Airport;Temuco;Chile;ZCO;SCQP;-38.9259;-72.6515;101;-3.0;S;0;-38.9259, -72.6515
13757;Vidalia Regional Airport;Vidalia;United States;VDI;KVDI;32.192699432373;-82.371200561523;84;-4.0;A;0;32.192699432373, -82.371200561523
13759;Oswego County Airport;Fulton;United States;0;KFZY;43.350799560546875;-76.38809967041016;145;-4.0;A;0;43.350799560546875, -76.38809967041016
13765;Muwaffaq Salti Air Base;AZRAQ;Jordan;0;OJ40;31.8255996704;36.782001495399996;520;2.0;U;0;31.8255996704, 36.782001495399996
13772;Fazenda Uiapuru Airport;COMODORO;Brazil;0;SWVJ;-13.663888931274414;-56.002220153808594;463;-4.0;S;0;-13.663888931274414, -56.002220153808594
13773;Whitehorse Seaplane Base;Whitehorse;Canada;0;CEZ5;60.69110107421875;-135.03700256347656;652;-8.0;A;0;60.69110107421875, -135.03700256347656
13792;Mount Weld Airport;Laverton;Australia;0;YMNW;-28.771699905395508;122.44000244140625;0;8.0;N;0;-28.771699905395508, 122.44000244140625
14087;Zabrat Airport;Baku;Azerbaijan;ZXT;UBTT;40.4955422161;49.9768066406;11;0.0;0;0;40.4955422161, 49.9768066406
14093;Lefkoniko Airport;Geçitkale;Cyprus;GEC;LCGK;35.235947;33.724358;44;0.0;0;0;35.235947, 33.724358
14097;Bilogai-Sugapa Airport;Sugapa-Papua Island;Indonesia;UGU;WABV;-3.73956;137.031998;2240;0.0;0;0;-3.73956, 137.031998
14098;Jakkur Aerodrome;Bengaluru;India;0;VOJK;13.07674;77.597645;918;0.0;0;0;13.07674, 77.597645
14101;Rustaq Airport;Al Masna'ah;Oman;MNH;OORQ;23.640556;57.4875;106;0.0;0;0;23.640556, 57.4875
14104;Privolzhskiy Air Base;Astrakhan;Russia;0;XRAP;46.396;47.893;-20;0.0;0;0;46.396, 47.893
14108;Krechevitsy Air Base;Novgorod;Russia;0;ULLK;58.625;31.385000228881836;26;0.0;0;0;58.625, 31.385000228881836
3;Mount Hagen Kagamuga Airport;Mount Hagen;Papua New Guinea;HGU;AYMH;-5.826789855957031;144.29600524902344;1642;10.0;U;Pacific/Port_Moresby;-5.826789855957031, 144.29600524902344
10;Thule Air Base;Thule;Greenland;THU;BGTL;76.5311965942;-68.7032012939;77;-4.0;E;America/Thule;76.5311965942, -68.7032012939
12;Egilsstaðir Airport;Egilsstadir;Iceland;EGS;BIEG;65.2833023071289;-14.401399612426758;23;0.0;N;Atlantic/Reykjavik;65.2833023071289, -14.401399612426758
16;Keflavik International Airport;Keflavik;Iceland;KEF;BIKF;63.985000610352;-22.605600357056;52;0.0;N;Atlantic/Reykjavik;63.985000610352, -22.605600357056
19;Siglufjörður Airport;Siglufjordur;Iceland;SIJ;BISI;66.133301;-18.9167;3;0.0;N;Atlantic/Reykjavik;66.133301, -18.9167
23;Halifax / CFB Shearwater Heliport;Halifax;Canada;0;CYAW;44.639702;-63.499401;44;-4.0;A;America/Halifax;44.639702, -63.499401
